ad_id,date,spend,revenue,impressions,clicks,purchases,headline,body,media_type,aspect_ratio,category,labels
ad_02078,2023-12,361.51,905.85,43781,301,4,new cap collection,Ride ready. Try our cap today.,image,1:1,commute,img_cap:Image|cap:Noun|gear:Verb
ad_02079,2023-12,191.76,399.15,9434,60,1,the jersey you need to push,25 Built to push. Premium jersey.,video,1:1,casual,vid_jersey:Video
ad_02080,2023-12,138.68,251.23,30224,169,2,27 new shell collection,Ride ready. Try our shell today.,video,1:1,road,vid_shell:Video|shell:Noun
ad_02081,2023-12,340.75,496.75,20249,86,1,premium baselayer built to gear,Our baselayer lets you gear better.,image,1:1,mountain,img_baselayer:Image|baselayer:Noun|gear:Verb
ad_02082,2023-12,49.58,154.62,18121,148,2,the 15 jacket you need to pedal,Ride ready. Try our jacket today.,image,9:16,gravel,img_jacket:Image|jacket:Noun
ad_02083,2023-12,178.65,169.07,32601,102,1,premium vest built to cruise,Ride ready. Try our vest today.,video,1:1,sale,vid_vest:Video
ad_02084,2023-12,120.76,237.94,11876,67,1,the socks you need to cruise,Ride ready. Try our socks today.,video,1:1,commute,vid_socks:Video|socks:Noun|all day comfort:Phrase
ad_02085,2023-12,408.95,237.57,30925,88,0,the shell you need to gear,gear further in our new shell.,video,9:16,sale,vid_shell:Video|gear:Verb
ad_02086,2023-12,193.26,314.27,14711,86,1,premium bibs built to descend,"Lightweight and breathable, this bibs keeps you comfortable from the first pedal stroke to the last. Designed for riders who descend in all conditions and demand the very best from their gear.",image,9:16,commute,img_bibs:Image|bibs:Noun
ad_02087,2023-12,99.44,105.4,11843,58,0,the jersey you need to shred,"Lightweight and breathable, this jersey keeps you comfortable from the first pedal stroke to the last. Designed for riders who shred in all conditions and demand the very best from their gear. 🔥",video,1:1,accessories,vid_jersey:Video|jersey:Noun
ad_02088,2023-12,330.72,464.57,8410,29,0,sprint further in our jersey,Built to sprint. Premium jersey.,video,4:5,sale,vid_jersey:Video|jersey:Noun
ad_02089,2023-12,38.2,219.66,36070,324,6,the gloves you need to layer,layer further in our 17 new gloves.,image,4:5,mountain,img_gloves:Image|adventure awaits:Phrase
ad_02090,2023-12,226.57,1190.17,28887,284,7,tights for every explore,"Engineered for performance on every terrain. Our tights is designed to help you explore with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,4:5,adventure,img_tights:Image|tights:Noun|trail tested:Phrase
ad_02091,2023-12,78.28,215.04,12855,72,1,socks for every pedal,pedal further in our new socks. 🏔️,image,1:1,accessories,img_socks:Image|socks:Noun
ad_02092,2023-12,126.58,390.19,21445,172,3,tights for every shred,Built to shred. Premium tights.,image,1:1,commute,img_tights:Image
ad_02093,2023-12,144.59,168.22,17393,80,1,premium vest built to sprint,Ride ready. Try our vest today.,video,4:5,mountain,vid_vest:Video|vest:Noun|sprint:Verb
ad_02094,2023-12,288.41,1374.15,13685,117,2,tights for every cruise,Our tights lets you cruise better. 🏔️,image,4:5,accessories,img_tights:Image|cruise:Verb|ride in comfort:Phrase
ad_02095,2023-12,626.63,1164.06,26447,149,2,10 new gloves collection,"Lightweight and breathable, this gloves keeps you comfortable from the first pedal stroke to the last. Designed for riders who gear in all conditions and demand the very best from their gear.",image,9:16,commute,img_gloves:Image|gloves:Noun|gear:Verb
ad_02096,2023-12,57.43,43.31,11942,49,0,shred further in our jersey,"Lightweight and breathable, this jersey keeps you comfortable from the first pedal stroke to the last. Designed for riders who shred in all conditions and demand the very best from their gear.",video,9:16,adult,vid_jersey:Video|jersey:Noun
ad_02097,2023-12,218.35,129.02,5457,19,0,new kit collection,"Lightweight and breathable, this kit keeps you comfortable from the first pedal stroke to the last. Designed for riders who ride in all conditions and demand the very best from their gear. ☀️",video,9:16,mountain,vid_kit:Video|ride:Verb
ad_02098,2023-12,626.28,2566.09,18591,155,3,push further in our vest,Our vest lets you push better. 🌧️,image,1:1,road,img_vest:Image|vest:Noun|adventure awaits:Phrase
ad_02099,2023-12,118.46,539.03,16880,116,2,new gloves collection,descend further 26 in our new gloves.,image,4:5,adult,img_gloves:Image|gloves:Noun|descend:Verb
ad_02100,2023-12,114.13,724.79,12135,103,2,new 5 cap collection,pedal further in our new cap. 🔥,video,4:5,gravel,vid_cap:Video|all day comfort:Phrase
ad_02101,2023-12,192.46,919.92,10450,96,2,premium shorts built to ride,ride further in our new shorts.,image,4:5,casual,img_shorts:Image|shorts:Noun|ride in comfort:Phrase
ad_02102,2023-12,274.68,1094.22,7486,47,1,wardrobe for every layer,layer further in our new wardrobe.,image,4:5,road,img_wardrobe:Image|wardrobe:Noun
ad_02103,2023-12,247.86,387.54,13618,105,2,premium socks built to pedal,Built to pedal. Premium socks.,video,9:16,adventure,vid_socks:Video
ad_02104,2023-12,134.71,336.73,10540,72,1,climb further in our bibs,climb further in our new bibs.,image,9:16,road,img_bibs:Image|bibs:Noun|climb:Verb|ride in comfort:Phrase
ad_02105,2023-12,103.21,432.69,26442,172,2,new 21 jersey collection,"Lightweight and breathable, this jersey keeps you comfortable from the first pedal stroke to the last. Designed for riders who sprint in all conditions and demand the very best from their gear.",image,4:5,accessories,img_jersey:Image|jersey:Noun|sprint:Verb|ride in comfort:Phrase
ad_02106,2023-12,367.97,2967.34,21137,249,6,premium jacket built 17 to layer,"Lightweight and breathable, this jacket keeps you comfortable from the first pedal stroke to the last. Designed for riders who layer in all conditions and demand the very best from their gear.",image,4:5,gravel,img_jacket:Image|jacket:Noun|adventure awaits:Phrase
ad_02107,2023-12,104.96,817.19,12814,114,2,24 premium shorts built to shred,Our shorts lets you shred better. 🚴,image,4:5,gravel,img_shorts:Image
ad_02108,2023-12,52.91,49.41,21203,70,0,conquer further in our cap,Built to conquer. Premium cap.,video,4:5,sale,vid_cap:Video|conquer:Verb
ad_02109,2023-12,69.85,113.48,15472,66,1,premium socks built to descend,Ride ready. Try our socks today.,video,4:5,accessories,vid_socks:Video|socks:Noun|descend:Verb
ad_02110,2023-12,118.23,286.84,14268,104,2,sprint further in our tights,Ride ready. Try our tights today. 🚴,image,9:16,gravel,img_tights:Image|tights:Noun|sprint:Verb
ad_02111,2023-12,409.04,829.52,15885,64,0,new baselayer collection,conquer further in our new baselayer.,image,4:5,sale,img_baselayer:Image|baselayer:Noun
ad_02112,2023-12,81.88,397.04,39584,433,9,24 race further in our shell,"Built for the long haul. Our premium shell 27 combines technical fabrics with a refined fit so you can race harder and go further, no matter what the forecast brings this season.",video,4:5,commute,vid_shell:Video|shell:Noun|race:Verb|cold weather essentials:Phrase
ad_02113,2024-01,416.33,1278.24,22528,156,2,9 new gloves collection,Our gloves lets you 11 climb better.,video,1:1,road,vid_gloves:Video|gloves:Noun|climb:Verb
ad_02114,2024-01,365.92,1135.95,14063,88,1,the 20 armwarmers you need to layer,Built to layer. Premium armwarmers.,image,1:1,accessories,img_armwarmers:Image|armwarmers:Noun|layer:Verb
ad_02115,2024-01,191.23,541.84,25526,228,4,the 2 vest you need to shred,"Built for the long haul. Our premium vest combines technical fabrics with a refined fit so you can shred harder and go further, no matter what the forecast brings this season.",video,4:5,road,vid_vest:Video|vest:Noun|trail tested:Phrase
ad_02116,2024-01,36.19,62.3,25070,150,1,shred further in our armwarmers,"Built for the long haul. Our premium armwarmers combines technical fabrics with a refined fit so you can shred harder and go further, no matter 6 what the forecast brings this season.",image,9:16,road,img_armwarmers:Image|armwarmers:Noun|shred:Verb
ad_02117,2024-01,82.1,60.48,18590,88,1,train further in our gloves,"Lightweight and breathable, this gloves keeps you comfortable from the first pedal stroke to the last. Designed for riders who train in all conditions and demand the very best from their gear.",video,9:16,commute,vid_gloves:Video|gloves:Noun
ad_02118,2024-03,114.23,923.88,13853,174,4,descend further in our socks,Built to descend. 19 Premium socks. 🏔️,image,4:5,casual,img_socks:Image|race day ready:Phrase
ad_02119,2024-03,471.89,1784.41,13403,124,2,new jacket collection,Built to push. Premium jacket. 🌧️,image,1:1,road,img_jacket:Image
ad_02120,2024-03,118.73,267.91,9537,54,1,new armwarmers collection,Our armwarmers lets you explore better.,image,1:1,commute,img_armwarmers:Image|armwarmers:Noun|explore:Verb
ad_02121,2024-03,105.06,405.77,17868,144,3,the jacket you need to push,"Lightweight and breathable, this jacket keeps you comfortable from the first pedal stroke to the last. Designed for riders who push in all conditions and demand the very best from their gear. 🔥",image,1:1,road,img_jacket:Image|jacket:Noun|ride in comfort:Phrase
ad_02122,2024-03,187.04,284.99,12035,76,1,premium baselayer built to conquer,Built to conquer. Premium baselayer.,video,9:16,road,vid_baselayer:Video|baselayer:Noun|conquer:Verb
ad_02123,2024-03,71.71,149.83,13124,80,1,28 premium baselayer built to conquer,"Built for the long haul. Our premium baselayer combines technical fabrics with a refined fit so you can conquer harder and go further, no matter what the forecast brings this season.",image,9:16,casual,img_baselayer:Image
ad_02124,2024-03,164.6,1164.53,22304,253,7,push further in our wardrobe,Built to push. 7 Premium wardrobe.,image,4:5,road,img_wardrobe:Image|wardrobe:Noun|push:Verb|all day comfort:Phrase
ad_02125,2024-03,103.46,537.77,37954,392,8,conquer further in our vest,Our vest lets you conquer better.,image,4:5,accessories,img_vest:Image
ad_02126,2024-03,837.96,3166.94,19685,185,4,the 13 shell you need to pedal,pedal further in our new shell.,video,4:5,sale,vid_shell:Video|shell:Noun|pedal:Verb
ad_02127,2024-03,96.33,171.63,15490,66,0,the cap you need 16 to train,Built to train. Premium cap.,image,9:16,adventure,img_cap:Image|cap:Noun
ad_02128,2024-03,531.81,912.21,16174,104,1,vest 7 for every ride,"Engineered for performance on every terrain. Our vest is designed to help you ride with total confidence, whether you are on a mountain pass or a city commute through changing weather. 🔥",video,1:1,casual,vid_vest:Video|vest:Noun
ad_02129,2024-03,84.29,243.75,28840,198,3,jacket for every explore,"Lightweight and breathable, this jacket keeps you comfortable from the first pedal stroke to the last. Designed for riders who explore in all conditions and demand the very best from their gear.",image,4:5,gravel,img_jacket:Image|jacket:Noun
ad_02130,2024-03,195.58,1411.42,19819,258,8,wardrobe for every train,Our wardrobe lets you train better. ⛰️,image,4:5,road,img_wardrobe:Image|train:Verb|adventure awaits:Phrase
ad_02131,2024-03,225.54,2747.2,17987,239,7,cap 28 for every climb,"Built for the long haul. Our premium 25 cap combines technical fabrics with a refined fit so you can climb harder and go further, no matter what the forecast brings this season.",image,4:5,road,img_cap:Image|cap:Noun|cold weather essentials:Phrase
ad_02132,2024-03,181.89,401.89,18635,112,1,new baselayer collection,Our baselayer lets you cruise better.,image,9:16,mountain,img_baselayer:Image|baselayer:Noun|lightweight layers:Phrase
ad_02133,2024-03,175.31,771.67,7992,62,1,descend further in 28 our armwarmers,"Engineered for performance on every terrain. Our armwarmers is designed to help you descend 26 with total confidence, whether you are on a mountain pass or a city commute through changing weather. ☀️",image,1:1,casual,img_armwarmers:Image|descend:Verb|your spring wardrobe:Phrase
ad_02134,2024-03,280.11,367.57,19846,94,1,new bibs collection,Built to ride. Premium bibs.,video,1:1,commute,vid_bibs:Video
ad_02135,2024-03,214.59,952.52,10540,82,1,race further in our bibs,"Lightweight and breathable, this bibs keeps you comfortable from the first pedal stroke to the last. Designed 16 for riders who race in all conditions and demand the very best from their gear. ☀️",image,4:5,mountain,img_bibs:Image|bibs:Noun
ad_02136,2024-03,150.59,571.16,19885,83,1,new cap collection,Our cap lets you race better. 🚴,image,4:5,adventure,img_cap:Image
ad_02137,2024-03,111.46,402.79,11304,77,1,premium 4 baselayer built to layer,Built to layer. Premium baselayer.,image,1:1,mountain,img_baselayer:Image|baselayer:Noun
ad_02138,2024-03,151.24,786.85,21941,200,4,shred further in our jacket,Our jacket lets you shred better. 🔥,image,9:16,adult,img_jacket:Image|adventure awaits:Phrase
ad_02139,2024-03,150.12,224.95,15123,79,1,wardrobe 21 for every conquer,conquer further in our new wardrobe.,video,9:16,casual,vid_wardrobe:Video|conquer:Verb
ad_02140,2024-03,148.36,667.61,9208,64,1,premium tights built to layer,Built to layer. 27 Premium tights.,image,1:1,urban,img_tights:Image|layer:Verb|race day ready:Phrase
ad_02141,2024-03,174.87,260.75,14118,81,1,9 new bibs collection,"Lightweight and breathable, this bibs keeps you comfortable from the first pedal stroke to the last. Designed for riders who sprint in all conditions and demand the very best from their gear.",video,1:1,commute,vid_bibs:Video|bibs:Noun
ad_02142,2024-03,71.72,140.04,49191,349,5,new cap collection,conquer further in our new cap.,video,1:1,accessories,vid_cap:Video|cap:Noun|conquer:Verb
ad_02143,2024-03,90.18,349.69,5240,52,1,explore further in our tights,explore further 2 in our new tights.,video,4:5,accessories,vid_tights:Video|tights:Noun
ad_02144,2024-03,275.17,2840.44,17742,225,6,the 29 socks you need to ride,Our 13 socks lets you ride better. 🌧️,image,1:1,road,img_socks:Image|socks:Noun
ad_02145,2024-03,43.3,139.64,9850,81,1,premium bibs built to cruise,Our bibs lets you cruise better.,image,1:1,road,img_bibs:Image|bibs:Noun|cruise:Verb
ad_02146,2024-03,342.59,1247.39,32499,235,3,push further in our baselayer,Built to push. Premium baselayer. 💪,image,1:1,gravel,img_baselayer:Image|baselayer:Noun|lightweight layers:Phrase
ad_02147,2024-03,119.46,309.89,24555,124,1,the baselayer you need to shred,"Built for the long haul. Our premium baselayer combines technical fabrics with a refined fit so you can 29 shred harder and go further, no matter what the forecast brings this season.",image,4:5,adventure,img_baselayer:Image|baselayer:Noun|shred:Verb|new arrivals:Phrase
ad_02148,2024-03,454.86,2740.27,17917,135,2,premium cap 15 built to ride,Our cap 24 lets you ride better.,video,4:5,adult,vid_cap:Video|cap:Noun
ad_02149,2024-03,348.64,1647.86,25829,292,6,the tights 20 you need to race,"Engineered for performance on every terrain. Our tights is designed to help you race with total confidence, whether you are on a mountain pass or a city commute through changing weather. ⛰️",image,1:1,accessories,img_tights:Image|tights:Noun|gear up for summer:Phrase
ad_02150,2024-03,137.26,423.29,18450,130,2,climb further in our jacket,Built to climb. Premium jacket.,video,4:5,casual,vid_jacket:Video|jacket:Noun|climb:Verb|cold weather essentials:Phrase
ad_02151,2024-03,146.07,297.64,16376,97,1,layer further in our bibs,Built to layer. Premium bibs.,video,4:5,urban,vid_bibs:Video|bibs:Noun|layer:Verb|built to last:Phrase
ad_02152,2024-03,434.53,634.64,12102,41,0,gloves for every explore,"Lightweight and breathable, this gloves keeps you comfortable from the first pedal stroke to the last. Designed for riders who explore in all conditions and demand the very best from their gear. 🏔️",image,1:1,adventure,img_gloves:Image
ad_02153,2024-03,358.62,617.64,13631,53,0,cruise further in our shell,Built to cruise. Premium shell.,image,4:5,adventure,img_shell:Image|cruise:Verb
ad_02154,2024-03,299.45,1583.91,12945,122,3,explore further in our kit,Built to explore. Premium kit.,image,4:5,sale,img_kit:Image|kit:Noun|explore:Verb
ad_02155,2024-03,331.9,422.97,16411,65,0,new cap collection,ride further in our new cap.,image,1:1,adventure,img_cap:Image|cap:Noun|ride:Verb
ad_02156,2024-03,86.99,190.07,6339,46,1,premium shorts built to layer,Built to layer. Premium shorts.,image,9:16,road,img_shorts:Image|shorts:Noun|layer:Verb
ad_02157,2024-03,188.95,736.42,27320,274,5,premium 9 shorts built to ride,"13 Built for the long haul. Our premium shorts combines technical fabrics with a refined fit so you can ride harder and go further, no matter what the forecast brings this season.",image,9:16,sale,img_shorts:Image|shorts:Noun
ad_02158,2024-03,105.22,133.88,43216,235,2,new shell collection,"Built for the long haul. Our premium shell combines technical fabrics with a refined fit so you can explore harder and go further, no matter what the forecast brings this season.",image,9:16,gravel,img_shell:Image|explore:Verb
ad_02159,2024-03,85.66,402.87,13153,107,2,race further 8 in our gloves,Our gloves lets you race better.,image,1:1,accessories,img_gloves:Image|race:Verb
ad_02160,2024-03,184.32,434.92,29378,202,2,new kit collection,"Lightweight and breathable, this kit keeps you comfortable from the first pedal stroke to the last. Designed for riders who push in all conditions and demand the very best from 25 their gear.",image,1:1,urban,img_kit:Image|your spring wardrobe:Phrase
ad_02161,2024-03,130.32,327.76,15267,116,2,new gloves collection,"Engineered for performance on every terrain. Our gloves is designed to help you shred with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,1:1,road,img_gloves:Image|gloves:Noun|lightweight layers:Phrase
ad_02162,2024-03,151.19,434.73,12081,110,2,tights for every shred,Our tights lets you shred better.,image,9:16,road,img_tights:Image|tights:Noun|shred:Verb|your spring wardrobe:Phrase
ad_02163,2024-03,123.75,452.06,13489,118,2,new jersey collection,"Built for the long haul. Our premium jersey combines technical fabrics with a refined fit so you can cruise harder and go further, no matter what the forecast brings this season.",image,4:5,road,img_jersey:Image|jersey:Noun|cruise:Verb
ad_02164,2024-03,78.7,55.97,17041,62,0,premium bibs built to shred,"Built for the long haul. Our premium bibs combines technical fabrics with a refined fit so you can shred harder and go further, no matter what the forecast brings this season.",image,9:16,adventure,img_bibs:Image|shred:Verb
ad_02165,2024-03,462.38,1985.69,11383,89,1,train further in our shell,Ride ready. Try our shell today.,image,4:5,mountain,img_shell:Image|shell:Noun|train:Verb|your spring wardrobe:Phrase
ad_02166,2024-03,183.43,746.64,22106,158,3,premium tights built 4 to gear,Ride ready. Try our tights today. 💪,image,1:1,mountain,img_tights:Image|tights:Noun|gear:Verb
ad_02167,2024-03,70.32,48.89,12593,58,0,shred further in our bibs,"Engineered for performance on every terrain. Our bibs is designed to help you shred with total confidence, whether you are on a mountain pass or a city commute through changing weather.",video,9:16,casual,vid_bibs:Video|bibs:Noun|shred:Verb
ad_02168,2024-03,186.33,293.72,9546,68,1,climb further in our jacket,"Engineered for performance on every terrain. Our jacket is designed to help you climb with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,1:1,gravel,img_jacket:Image|climb:Verb|ride in comfort:Phrase
ad_02169,2024-03,416.19,4108.56,16164,179,4,the socks you need 4 to push,"Built for the long haul. Our 11 premium socks combines technical fabrics with a refined fit so you can push harder and go further, no matter what the forecast brings this season. 🌧️",image,4:5,mountain,img_socks:Image|trail tested:Phrase
ad_02170,2024-03,296.95,723.2,11540,79,1,the socks you need to layer,"Engineered for performance on every terrain. Our socks is designed to help you layer 24 with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,9:16,road,img_socks:Image|layer:Verb
ad_02171,2024-03,122.37,186.17,13861,54,0,socks for every layer,"Lightweight and breathable, 21 this socks keeps you comfortable from the first pedal stroke to the last. Designed for riders who layer in all conditions and demand the very best from their gear.",image,9:16,adventure,img_socks:Image|socks:Noun|your spring wardrobe:Phrase
ad_02172,2024-03,124.15,786.41,15889,101,2,climb further in 4 our armwarmers,Built to climb. 5 Premium armwarmers.,image,1:1,mountain,img_armwarmers:Image|armwarmers:Noun|gear up for summer:Phrase
ad_02173,2024-03,94.07,89.98,8355,42,0,new armwarmers collection,Our armwarmers lets you sprint better.,video,9:16,casual,vid_armwarmers:Video|armwarmers:Noun|sprint:Verb
ad_02174,2024-03,107.01,765.27,33859,267,5,the socks you 2 need to push,push 16 further in our new socks.,image,4:5,gravel,img_socks:Image|socks:Noun|push:Verb
ad_02175,2024-03,112.37,320.15,24510,280,6,premium shorts built to pedal,Our shorts lets you pedal better.,video,4:5,sale,vid_shorts:Video|shorts:Noun|pedal:Verb|ride in comfort:Phrase
ad_02176,2024-03,69.22,176.69,11914,114,2,new vest collection,Ride ready. Try our vest today.,image,9:16,road,img_vest:Image|vest:Noun|ride:Verb
ad_02177,2024-03,127.99,386.02,16171,66,1,the kit 4 you need to layer,7 layer further in our new kit.,image,1:1,adventure,img_kit:Image|layer:Verb
ad_02178,2024-03,205.35,211.84,22436,83,1,new wardrobe collection,Built to descend. Premium wardrobe.,video,9:16,gravel,vid_wardrobe:Video|wardrobe:Noun|descend:Verb
ad_02179,2024-03,130.31,777.16,18122,161,4,wardrobe for every gear,Our wardrobe lets you gear better.,image,4:5,adult,img_wardrobe:Image|gear:Verb|ride in comfort:Phrase
ad_02180,2024-03,190.32,289.73,41792,269,3,new baselayer collection,"Lightweight and breathable, this baselayer keeps you comfortable from the first pedal stroke to the last. Designed for riders who pedal in all conditions and demand the very best from their gear.",video,1:1,accessories,vid_baselayer:Video
ad_02181,2024-03,442.07,529.87,14490,86,1,socks for every layer,Ride ready. Try our socks today.,video,9:16,mountain,vid_socks:Video|socks:Noun|layer:Verb
ad_02182,2024-03,502.56,1661.5,29585,267,5,conquer further 18 in our jacket,Ride ready. Try our jacket today.,video,1:1,road,vid_jacket:Video
ad_02183,2024-03,160.38,195.35,8377,39,0,premium baselayer built to gear,gear further in our new baselayer.,video,1:1,gravel,vid_baselayer:Video|baselayer:Noun|gear:Verb
ad_02184,2024-03,283.28,1008.13,9046,96,2,the vest you need to push,3 push further in our new vest.,image,9:16,accessories,img_vest:Image
ad_02185,2024-03,151.16,539.01,37902,298,5,push further in our wardrobe,Ride ready. Try our wardrobe today.,image,4:5,casual,img_wardrobe:Image|wardrobe:Noun
ad_02186,2024-03,124.66,144.15,13155,57,0,premium gloves built to race,Ride ready. Try our gloves today.,image,9:16,adventure,img_gloves:Image|gloves:Noun
ad_02187,2024-03,85.47,276.37,9107,56,1,19 new armwarmers collection,Our armwarmers lets you shred better.,image,1:1,commute,img_armwarmers:Image|shred:Verb
ad_02188,2024-03,175.96,394.58,15941,98,1,new shorts collection,Ride ready. Try our shorts today. 🔥,image,1:1,commute,img_shorts:Image|shorts:Noun|gear:Verb
ad_02189,2024-03,320.2,1441.0,30715,230,4,22 new baselayer collection,Ride ready. Try our baselayer today. 🚴,image,9:16,gravel,img_baselayer:Image|ride in comfort:Phrase
ad_02190,2024-03,77.76,245.06,11145,86,1,shred further in our socks,Our socks lets you shred better.,image,4:5,mountain,img_socks:Image|socks:Noun|shred:Verb
ad_02191,2024-03,140.62,196.78,15989,100,1,18 new jacket collection,"Built for the long haul. Our premium jacket combines technical fabrics with a refined fit so you can conquer harder and go further, no matter what the forecast brings this season.",video,9:16,sale,vid_jacket:Video|jacket:Noun|conquer:Verb
ad_02192,2024-03,136.61,380.14,6459,43,1,ride further in our cap,Our cap lets you ride better.,image,1:1,gravel,img_cap:Image|cap:Noun
ad_02193,2024-03,193.73,200.48,12915,84,1,premium wardrobe built to push,"Built for the long haul. Our premium wardrobe combines technical fabrics with a refined fit so you can push harder and go further, no matter what the forecast brings this season.",video,9:16,mountain,vid_wardrobe:Video|wardrobe:Noun|push:Verb|trail tested:Phrase
ad_02194,2024-03,195.58,995.96,26880,249,5,jacket for every layer,Built 11 to layer. Premium jacket.,video,4:5,sale,vid_jacket:Video|jacket:Noun|gear up for summer:Phrase
ad_02195,2024-03,230.59,1171.62,11030,100,2,new shorts collection,"Engineered for performance on every terrain. Our shorts is designed to help you conquer 9 with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,4:5,adult,img_shorts:Image
ad_02196,2024-03,521.39,1258.73,8644,70,1,cruise further in our jersey,"Engineered for performance on every terrain. Our jersey is designed to help you cruise with total confidence, whether you are on a mountain pass or a city commute through changing weather. 🔥",image,9:16,adult,img_jersey:Image|jersey:Noun|cruise:Verb|new arrivals:Phrase
ad_02197,2024-03,99.09,253.83,11075,66,1,shred further in our bibs,Ride ready. Try our bibs today.,image,1:1,mountain,img_bibs:Image|bibs:Noun|lightweight layers:Phrase
ad_02198,2024-03,95.88,154.2,12036,46,0,the socks you 13 need to shred,Ride ready. Try our socks today.,video,4:5,adventure,vid_socks:Video|socks:Noun|shred:Verb
ad_02199,2024-03,193.78,352.11,23930,201,3,cap for every train,train further in our new cap.,video,9:16,road,vid_cap:Video|cap:Noun|train:Verb|all day comfort:Phrase
ad_02200,2024-03,399.4,1327.45,19740,144,2,sprint further in our gloves,Built to sprint. Premium gloves.,video,4:5,road,vid_gloves:Video|gloves:Noun
ad_02201,2024-03,69.47,92.92,21742,74,0,new gloves collection,train further in our new gloves.,video,4:5,adventure,vid_gloves:Video|gloves:Noun
ad_02202,2024-03,203.8,402.02,16560,96,1,premium kit built to shred,"Built for the long haul. Our premium kit combines technical fabrics with a refined fit so you can shred harder and go further, no matter what the forecast brings this season. ☀️",image,9:16,gravel,img_kit:Image
ad_02203,2024-03,148.04,278.96,11975,82,1,gloves for every descend,Ride ready. Try our gloves today.,image,9:16,commute,img_gloves:Image|gloves:Noun
ad_02204,2024-03,278.91,1646.18,11074,80,1,premium 15 bibs built to shred,10 Built to shred. Premium bibs.,image,1:1,mountain,img_bibs:Image
ad_02205,2024-03,243.53,188.16,20266,74,0,race further in our shell,race further in our new shell.,video,1:1,adventure,vid_shell:Video|race:Verb
ad_02206,2024-03,171.99,1668.27,36135,492,12,the baselayer you need to gear,Our baselayer lets 5 you gear better.,image,4:5,accessories,img_baselayer:Image|baselayer:Noun|gear:Verb|race day ready:Phrase
ad_02207,2024-03,223.82,374.07,10200,51,1,the armwarmers you need to climb,"Lightweight and breathable, 23 this armwarmers keeps you comfortable from the first pedal stroke to the last. Designed for riders who climb in all conditions and demand the very best from their gear.",video,4:5,commute,vid_armwarmers:Video
ad_02208,2024-03,112.54,443.16,9814,76,1,the socks you need to shred,"Lightweight and breathable, this socks keeps you comfortable from the first pedal stroke to the last. Designed for riders who shred in all conditions and demand the very best from their gear.",image,4:5,road,img_socks:Image|socks:Noun|shred:Verb
ad_02209,2024-03,270.01,957.88,9252,72,1,descend further in our wardrobe,Our wardrobe lets you descend better.,image,1:1,accessories,img_wardrobe:Image|wardrobe:Noun|descend:Verb
ad_02210,2024-03,383.84,900.01,24743,111,1,premium shell built to ride,ride further in our new shell.,image,4:5,adventure,img_shell:Image|shell:Noun|ride:Verb
ad_02211,2024-03,177.4,503.4,15986,97,2,new vest collection,Ride ready. Try our 27 vest today.,video,4:5,commute,vid_vest:Video|vest:Noun|sprint:Verb|new arrivals:Phrase
ad_02212,2024-03,130.78,442.94,21552,142,2,the baselayer you need to cruise,Ride ready. Try our baselayer today. ❄️,image,1:1,casual,img_baselayer:Image|cruise:Verb|ride in comfort:Phrase
ad_02213,2024-03,153.12,420.64,12664,90,1,baselayer for every train,Built to train. Premium baselayer.,image,1:1,commute,img_baselayer:Image|baselayer:Noun
ad_02214,2024-03,268.31,356.11,22240,77,1,17 new vest collection,Ride ready. Try our 5 vest today.,video,9:16,adventure,vid_vest:Video|vest:Noun
ad_02215,2024-03,162.91,336.88,14139,98,1,premium tights built to conquer,Ride ready. Try our tights today.,video,1:1,casual,vid_tights:Video|conquer:Verb|race day ready:Phrase
ad_02216,2024-03,81.33,318.83,7541,77,1,cruise further in our socks,Built to cruise. Premium socks.,video,4:5,road,vid_socks:Video|socks:Noun|all day comfort:Phrase
ad_02217,2024-03,295.77,1098.03,25899,196,3,tights for every ride,Built to ride. Premium tights.,image,4:5,gravel,img_tights:Image|tights:Noun
ad_02218,2024-03,92.63,229.96,16033,122,2,premium armwarmers built to pedal,Ride ready. Try our armwarmers today.,image,9:16,adult,img_armwarmers:Image|armwarmers:Noun
ad_02219,2024-03,215.51,428.49,13980,102,2,new shorts collection,"Engineered for performance on every terrain. Our shorts is designed to help you push with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,1:1,adult,img_shorts:Image|shorts:Noun
ad_02220,2024-03,54.52,183.44,18792,153,3,shell 23 for every layer,"Lightweight and breathable, this shell keeps you comfortable from the first pedal stroke to the last. Designed for riders who layer in all conditions and demand the very best from their gear.",image,1:1,accessories,img_shell:Image|shell:Noun
ad_02221,2024-05,178.25,504.63,7930,95,2,new wardrobe collection,"Built for the long haul. Our premium wardrobe combines technical fabrics with a refined fit so you can ride harder and go further, no matter what the forecast brings this season.",video,4:5,adventure,vid_wardrobe:Video|wardrobe:Noun
ad_02222,2024-05,160.35,708.15,20250,240,5,new jacket collection,"Built for the long haul. Our premium jacket combines 12 technical fabrics with a refined fit so you can explore harder and go further, no matter what the forecast brings this season.",image,9:16,adventure,img_jacket:Image|jacket:Noun
