ad_id,date,spend,revenue,impressions,clicks,purchases,headline,body,media_type,aspect_ratio,category,labels
ad_02326,2024-05,195.17,944.11,10922,158,4,new jersey collection,"Built for the long haul. Our premium jersey combines technical fabrics with a refined fit so you can descend harder and go further, no matter what the forecast brings this season.",image,4:5,adventure,img_jersey:Image|jersey:Noun|descend:Verb
ad_02327,2024-05,92.41,636.7,20285,219,4,the socks you need 15 to race,Built to race. Premium socks.,image,4:5,road,img_socks:Image|socks:Noun|race:Verb
ad_02328,2024-05,347.99,1015.98,36039,233,4,explore further in our kit,Our kit lets you explore better.,image,9:16,commute,img_kit:Image|kit:Noun|gear up for summer:Phrase
ad_02329,2024-05,170.94,752.27,8229,82,2,new vest collection,Built to sprint. Premium vest. 🔥,image,1:1,urban,img_vest:Image|vest:Noun
ad_02330,2024-05,262.71,1477.73,14581,91,1,new 24 jersey collection,Our jersey lets you descend better. 💪,image,4:5,sale,img_jersey:Image|jersey:Noun|descend:Verb
ad_02331,2024-05,124.24,440.04,12596,115,2,sprint further in our cap,Ride ready. Try our cap today.,image,1:1,adult,img_cap:Image|cap:Noun
ad_02332,2024-05,210.58,4326.2,11750,235,9,premium jersey built 16 to conquer,conquer 22 further in our new jersey.,image,4:5,mountain,img_jersey:Image|jersey:Noun|cold weather essentials:Phrase
ad_02333,2024-05,240.82,1760.87,16389,204,5,new shorts collection,Ride ready. Try 20 our shorts today.,image,4:5,gravel,img_shorts:Image|shorts:Noun|descend:Verb
ad_02334,2024-05,134.28,623.03,29331,270,5,new shell collection,Ride ready. Try our shell today. ☀️,image,1:1,casual,img_shell:Image|shell:Noun|climb:Verb
ad_02335,2024-05,160.93,508.86,20678,161,2,wardrobe for every layer,Ride ready. Try our wardrobe today.,image,9:16,commute,img_wardrobe:Image|wardrobe:Noun|adventure awaits:Phrase
ad_02336,2024-05,185.11,409.73,15933,148,3,new armwarmers collection,Our armwarmers lets you push better.,video,1:1,gravel,vid_armwarmers:Video
ad_02337,2024-06,188.58,425.59,12653,66,1,9 new tights collection,shred further in our new tights.,video,4:5,sale,vid_tights:Video|shred:Verb
ad_02338,2024-06,164.66,1155.48,4857,74,3,wardrobe for every shred,8 Built to shred. Premium wardrobe.,image,9:16,adventure,img_wardrobe:Image|shred:Verb|lightweight layers:Phrase
ad_02339,2024-06,212.75,662.42,22016,240,4,armwarmers for every descend,descend further 26 in our new armwarmers.,video,9:16,accessories,vid_armwarmers:Video|descend:Verb|race day ready:Phrase
ad_02340,2024-06,196.04,1989.29,14745,184,5,baselayer for every climb,Built 13 to climb. Premium baselayer.,image,4:5,urban,img_baselayer:Image|all day comfort:Phrase
ad_02341,2024-06,171.42,553.74,5678,31,0,wardrobe for every pedal,Ride ready. Try our wardrobe today.,image,4:5,sale,img_wardrobe:Image
ad_02342,2024-06,194.57,1057.33,21830,299,10,10 jersey for every climb,Our jersey lets you climb better.,image,9:16,mountain,img_jersey:Image|climb:Verb|trail tested:Phrase
ad_02343,2024-06,271.25,997.61,21913,234,6,premium shorts built to conquer,Built to conquer. Premium shorts.,video,4:5,mountain,vid_shorts:Video|shorts:Noun|conquer:Verb|cold weather essentials:Phrase
ad_02344,2024-06,146.73,534.98,8433,82,2,new kit collection,12 explore further in our new kit.,video,1:1,adult,vid_kit:Video|kit:Noun|race day ready:Phrase
ad_02345,2024-06,411.19,726.52,11257,77,1,premium shorts built to gear,"Engineered for performance on every terrain. Our shorts is designed to help you gear with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,1:1,adult,img_shorts:Image|shorts:Noun|gear:Verb
ad_02346,2024-06,616.12,1909.27,12805,79,1,descend 4 further in our vest,Ride ready. Try our 26 vest today. 🌧️,video,9:16,commute,vid_vest:Video|vest:Noun|descend:Verb|built to last:Phrase
ad_02347,2024-06,150.3,638.22,12489,130,3,bibs for every gear,Ride ready. Try our bibs today. 🌧️,video,4:5,gravel,vid_bibs:Video|bibs:Noun|gear:Verb
ad_02348,2024-06,787.57,12300.5,24306,529,24,11 the baselayer you need to gear,"Built for the long haul. Our premium baselayer combines technical fabrics with a refined fit so you can gear harder and go further, no matter what the forecast brings this season.",image,4:5,adventure,img_baselayer:Image|baselayer:Noun|gravel ready:Phrase
ad_02349,2024-06,60.63,201.53,12063,83,1,premium shorts built to race,"Built for the long haul. Our premium shorts combines technical fabrics with a refined fit so you can race harder and go further, no matter what the forecast brings 14 this season.",image,9:16,accessories,img_shorts:Image|shorts:Noun|race:Verb
ad_02350,2024-06,156.89,611.39,13311,135,3,climb further 3 in our armwarmers,climb further in our new armwarmers.,image,1:1,road,img_armwarmers:Image|armwarmers:Noun|climb:Verb
ad_02351,2024-06,129.07,258.28,21565,135,2,new jersey collection,Our jersey lets you climb better.,video,1:1,road,vid_jersey:Video|jersey:Noun|climb:Verb
ad_02352,2024-06,244.15,823.59,18299,151,2,bibs 19 for every gear,Ride 26 ready. Try our bibs today. ❄️,video,9:16,road,vid_bibs:Video|gear:Verb
ad_02353,2024-06,177.02,3110.62,21978,564,33,layer further 19 in our kit,Ride ready. Try our kit today.,image,4:5,adventure,img_kit:Image|kit:Noun|layer:Verb|race day ready:Phrase
ad_02354,2024-06,148.84,371.52,5434,39,1,premium armwarmers built 20 to sprint,Our armwarmers lets you sprint better.,video,1:1,commute,vid_armwarmers:Video|armwarmers:Noun|sprint:Verb|cold weather essentials:Phrase
ad_02355,2024-06,269.2,929.25,24637,277,6,new 17 jersey collection,Ride ready. Try our jersey today.,image,9:16,accessories,img_jersey:Image|jersey:Noun|train:Verb|gear up for summer:Phrase
ad_02356,2024-06,374.89,3253.72,10318,133,4,the tights you need to push,Our tights lets you push better. ☀️,image,4:5,gravel,img_tights:Image|tights:Noun|gear up for summer:Phrase
ad_02357,2024-06,370.97,822.96,11756,71,1,new 18 armwarmers collection,Built to layer. Premium armwarmers. 🚴,video,1:1,sale,vid_armwarmers:Video|armwarmers:Noun|layer:Verb|trail tested:Phrase
ad_02358,2024-06,96.97,335.37,37307,278,6,premium bibs built to conquer,Our bibs lets you conquer better.,image,4:5,adult,img_bibs:Image|bibs:Noun|conquer:Verb
ad_02359,2024-06,170.01,3536.63,28632,472,25,bibs for 29 every push,Built to push. 4 Premium bibs. 🌧️,image,4:5,gravel,img_bibs:Image|bibs:Noun|push:Verb|gravel ready:Phrase
ad_02360,2024-06,144.4,248.79,24707,208,3,new bibs collection,"Engineered for performance on every terrain. Our bibs is designed to help you sprint with total confidence, whether you are on a mountain pass or a city commute through changing weather.",video,1:1,adult,vid_bibs:Video|bibs:Noun|sprint:Verb|gravel ready:Phrase
ad_02361,2024-06,165.97,399.74,51021,469,11,push 10 further in our cap,"Lightweight and breathable, this cap keeps you comfortable from the first pedal stroke to the last. Designed for riders who push in all conditions and demand the very best from their gear.",video,1:1,gravel,vid_cap:Video|cap:Noun|push:Verb|your spring wardrobe:Phrase
ad_02362,2024-06,411.69,1312.88,17412,145,2,jacket for every ride,ride further in 28 our new jacket.,image,9:16,commute,img_jacket:Image|ride:Verb
ad_02363,2024-06,129.22,1271.53,12278,163,5,train further in our baselayer,Ride 9 ready. Try our baselayer today.,image,4:5,casual,img_baselayer:Image|baselayer:Noun|train:Verb|race day ready:Phrase
ad_02364,2024-06,103.44,301.26,29619,331,7,new shorts collection,Built to push. Premium shorts.,video,9:16,adventure,vid_shorts:Video
ad_02365,2024-07,125.53,273.96,8245,60,1,pedal further in our baselayer,"Lightweight and breathable, this baselayer keeps you comfortable from the first pedal stroke to the last. Designed for riders who pedal in all conditions and demand the very best from their gear.",video,4:5,commute,vid_baselayer:Video|gear up for summer:Phrase
ad_02366,2024-07,80.85,246.64,11164,86,2,pedal further in our wardrobe,"Engineered for performance on every terrain. Our wardrobe is designed to help you pedal with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,4:5,road,img_wardrobe:Image|wardrobe:Noun
ad_02367,2024-07,210.7,1875.1,18488,248,7,new bibs collection,gear further in our new bibs. 🏔️,image,4:5,mountain,img_bibs:Image|bibs:Noun
ad_02368,2024-07,666.47,1806.52,15720,119,2,the jacket you need 3 to cruise,Ride ready. Try our jacket today.,image,9:16,sale,img_jacket:Image|cruise:Verb
ad_02369,2024-07,77.35,379.35,9677,106,3,the jacket you need to sprint,Our jacket lets you sprint better.,image,1:1,casual,img_jacket:Image|all day comfort:Phrase
ad_02370,2024-07,106.93,430.85,16454,179,5,new 4 kit collection,Ride ready. Try our kit today.,video,9:16,adventure,vid_kit:Video|kit:Noun|gear up for summer:Phrase
ad_02371,2024-07,494.75,5120.56,11220,210,7,new shell collection,climb further in our new shell.,image,4:5,adventure,img_shell:Image|shell:Noun|new arrivals:Phrase
ad_02372,2024-07,196.84,1162.37,35739,282,4,the shorts you need to explore,Built to explore. Premium shorts. ❄️,image,4:5,commute,img_shorts:Image
ad_02373,2024-07,233.46,542.17,28809,207,3,new tights collection,"Built for the long haul. Our premium tights combines technical fabrics with a refined fit so you can layer harder and go further, no matter what the forecast brings this season.",image,9:16,casual,img_tights:Image
ad_02374,2024-07,255.49,504.3,28483,183,2,conquer further in our cap,"Lightweight and breathable, this cap keeps you comfortable from the first pedal stroke to the last. Designed for riders 11 who conquer in all conditions and demand the very best from their gear. ☀️",video,1:1,accessories,vid_cap:Video|cap:Noun|conquer:Verb|new arrivals:Phrase
ad_02375,2024-07,148.22,1228.21,15388,155,3,the 28 jersey you need to gear,gear further in 25 our new jersey.,image,4:5,road,img_jersey:Image|jersey:Noun
ad_02376,2024-07,206.98,1207.92,19315,257,7,bibs for every push,Ride ready. Try our bibs today.,image,1:1,mountain,img_bibs:Image|bibs:Noun|new arrivals:Phrase
ad_02377,2024-07,227.53,1004.85,11474,138,3,11 new shorts collection,layer further in our new shorts.,video,9:16,adventure,vid_shorts:Video|shorts:Noun
ad_02378,2024-07,384.75,901.35,13501,88,1,cruise further in our kit,Our kit lets you cruise better.,image,1:1,road,img_kit:Image|kit:Noun|cruise:Verb
ad_02379,2024-07,234.45,339.42,17141,110,1,new shell collection,"Built for the long haul. Our premium shell combines technical fabrics with a refined fit so you can gear harder and go further, no matter what the forecast brings this season.",video,4:5,road,vid_shell:Video|shell:Noun|gear:Verb
ad_02380,2024-07,184.99,400.23,17790,95,1,premium wardrobe built to explore,Built 18 to explore. Premium wardrobe.,video,1:1,adult,vid_wardrobe:Video|wardrobe:Noun|explore:Verb
ad_02381,2024-07,142.06,1854.11,17496,241,7,new gloves collection,Ride 16 ready. Try our gloves today.,image,4:5,mountain,img_gloves:Image|new arrivals:Phrase
ad_02382,2024-07,88.66,208.35,15598,98,2,wardrobe for every train,Built to train. Premium wardrobe.,video,4:5,adult,vid_wardrobe:Video|wardrobe:Noun
ad_02383,2024-07,193.98,1194.73,9513,98,2,premium jersey 15 built to cruise,cruise further in our new jersey.,image,1:1,road,img_jersey:Image|jersey:Noun|trail tested:Phrase
ad_02384,2024-07,67.52,173.41,26298,261,6,new baselayer collection,"Built for the long haul. Our premium baselayer combines technical fabrics with a refined fit so you can conquer harder and go further, no matter what the forecast brings this season.",image,9:16,mountain,img_baselayer:Image
ad_02385,2024-07,142.34,1067.02,6886,90,2,the socks you need to cruise,Built to cruise. Premium socks.,image,4:5,urban,img_socks:Image|socks:Noun|cruise:Verb|adventure awaits:Phrase
ad_02386,2024-07,130.12,487.18,13462,119,3,baselayer for every explore,explore further in our new baselayer.,video,4:5,urban,vid_baselayer:Video|baselayer:Noun|gear up for summer:Phrase
ad_02387,2024-07,97.82,936.27,32950,401,13,wardrobe for every train,Our wardrobe 2 lets you train better.,image,4:5,gravel,img_wardrobe:Image|wardrobe:Noun|train:Verb
ad_02388,2024-07,218.83,644.53,22631,181,3,the bibs you need to ride,Our bibs lets you ride better.,image,1:1,road,img_bibs:Image|bibs:Noun
ad_02389,2024-07,69.48,405.98,4955,48,1,new 8 armwarmers collection,shred further in our new armwarmers.,image,1:1,urban,img_armwarmers:Image|armwarmers:Noun
ad_02390,2024-07,39.64,89.89,11958,95,1,conquer further in our shell,Our shell lets you conquer better.,image,9:16,commute,img_shell:Image|shell:Noun
ad_02391,2024-07,396.29,1277.93,7171,56,1,premium vest built to train,Ride ready. Try our vest today.,image,4:5,sale,img_vest:Image|train:Verb
ad_02392,2024-07,189.85,318.2,20079,137,2,premium vest built to descend,"Engineered for performance on every terrain. Our vest is designed to help you descend with total confidence, whether you are on a mountain pass or a city commute through changing weather.",video,4:5,accessories,vid_vest:Video|vest:Noun
ad_02393,2024-07,381.42,1603.85,26845,219,4,armwarmers for every layer,Ride ready. Try our armwarmers today.,image,4:5,road,img_armwarmers:Image|layer:Verb
ad_02394,2024-07,78.93,259.16,16608,111,2,new baselayer collection,Ride ready. Try our baselayer today. 🚴,video,4:5,road,vid_baselayer:Video|baselayer:Noun
ad_02395,2024-07,332.8,381.43,9848,65,1,ride further in our tights,"Built for the long haul. Our premium tights combines technical fabrics with a refined fit so you can ride harder and go further, no matter what the forecast brings this season.",video,9:16,casual,vid_tights:Video|tights:Noun|ride:Verb|ride in comfort:Phrase
ad_02396,2024-07,510.88,1063.33,3942,29,0,train further in our kit,"Lightweight and breathable, this kit keeps you comfortable from the first pedal stroke to the last. Designed for riders who train in all conditions and demand the very best from their gear.",image,9:16,accessories,img_kit:Image|train:Verb|gravel ready:Phrase
ad_02397,2024-07,317.26,464.39,28684,188,2,premium 17 vest built to race,"Engineered for performance on every terrain. Our vest is designed to help you race with total confidence, whether you are on a mountain pass or a city commute through changing weather. 🚴",video,1:1,sale,vid_vest:Video|vest:Noun|race:Verb
ad_02398,2024-07,170.57,627.79,35970,232,4,the vest you need to gear,"Lightweight and breathable, this vest keeps you comfortable from the first pedal stroke to the last. Designed for riders who gear in all conditions and demand the very best from their gear.",image,4:5,accessories,img_vest:Image
ad_02399,2024-07,174.78,360.61,9894,101,2,ride further in our socks,"Lightweight and breathable, this socks keeps you comfortable from the first pedal stroke to the last. Designed for riders who ride in 22 all conditions and demand the very best from their gear.",video,9:16,mountain,vid_socks:Video|socks:Noun|ride:Verb|gear up for summer:Phrase
ad_02400,2024-07,130.72,368.86,19399,208,4,new 8 baselayer collection,Ride ready. Try our baselayer today.,video,1:1,road,vid_baselayer:Video|descend:Verb|all day comfort:Phrase
ad_02401,2024-07,212.57,1929.28,13494,140,3,premium shell built to pedal,Built to pedal. 24 Premium shell. 🏔️,image,4:5,sale,img_shell:Image|shell:Noun|built to last:Phrase
ad_02402,2024-08,144.17,588.08,17013,127,2,new socks collection,Ride ready. Try our socks today.,image,4:5,road,img_socks:Image
ad_02403,2024-08,70.8,304.79,19769,206,5,conquer further in our baselayer,conquer further in our new baselayer.,image,1:1,commute,img_baselayer:Image|baselayer:Noun|gravel ready:Phrase
ad_02404,2024-11,440.46,637.01,34797,158,2,6 cap for every explore,Ride ready. Try our cap today.,video,9:16,accessories,vid_cap:Video|cap:Noun
ad_02405,2024-11,385.42,1118.72,38571,243,3,race further 7 in our armwarmers,race further in our new armwarmers.,video,4:5,casual,vid_armwarmers:Video|armwarmers:Noun|race:Verb|your spring wardrobe:Phrase
ad_02406,2024-11,806.77,4310.79,28325,200,3,cap for every pedal,Built to pedal. 25 Premium cap.,image,4:5,road,img_cap:Image|cap:Noun|pedal:Verb|built to last:Phrase
ad_02407,2024-11,163.35,245.78,21569,102,1,race further in our tights,race further in our 11 new tights.,video,1:1,accessories,vid_tights:Video|tights:Noun
ad_02408,2024-11,223.58,646.01,16061,96,1,shred further 22 in our baselayer,Our baselayer lets you shred better.,video,4:5,road,vid_baselayer:Video|baselayer:Noun|your spring wardrobe:Phrase
ad_02409,2024-11,244.68,1612.25,28468,290,6,shred further in our baselayer,Built to 28 shred. Premium baselayer.,image,4:5,commute,img_baselayer:Image|baselayer:Noun|shred:Verb
ad_02410,2024-11,96.37,199.73,20826,187,3,the bibs you need to ride,"Lightweight and breathable, this bibs keeps you comfortable from the first pedal stroke to the last. Designed for riders who ride in all conditions and demand the very best from their gear.",image,9:16,commute,img_bibs:Image|bibs:Noun|ride:Verb|race day ready:Phrase
ad_02411,2024-11,81.11,282.61,15261,89,1,premium wardrobe built 8 to explore,Ride ready. Try our wardrobe today.,image,1:1,adult,img_wardrobe:Image|wardrobe:Noun|explore:Verb
ad_02412,2024-11,187.87,485.02,31153,181,3,the cap you need to descend,Built to descend. Premium cap.,image,1:1,accessories,img_cap:Image|cap:Noun|gravel ready:Phrase
ad_02413,2024-11,150.09,412.5,14539,72,1,premium armwarmers built to descend,13 Our armwarmers lets you descend better.,image,4:5,adventure,img_armwarmers:Image|descend:Verb|adventure awaits:Phrase
ad_02414,2024-11,71.29,132.43,11485,32,0,12 vest for every pedal,"Built for the long haul. Our premium vest combines technical fabrics with a refined fit so you can pedal harder and go further, no matter what the forecast brings this season.",image,4:5,adventure,img_vest:Image|vest:Noun|pedal:Verb
ad_02415,2024-11,213.91,805.14,4272,30,1,the wardrobe you need to shred,Built to shred. Premium wardrobe.,image,4:5,casual,img_wardrobe:Image|wardrobe:Noun|shred:Verb|built to last:Phrase
ad_02416,2024-11,129.49,155.78,7742,42,0,the shell you need 15 to conquer,conquer further in our new shell.,video,1:1,urban,vid_shell:Video|shell:Noun|conquer:Verb
ad_02417,2024-11,211.11,325.33,21133,81,1,8 new jersey collection,pedal further in our new jersey.,image,9:16,adventure,img_jersey:Image|jersey:Noun
ad_02418,2024-11,286.63,1557.05,5827,45,1,new shell collection,9 Our shell lets you train better.,image,4:5,adult,img_shell:Image|shell:Noun|built to last:Phrase
ad_02419,2024-11,67.06,97.41,9472,41,0,the jersey you need to cruise,"Lightweight and breathable, this jersey keeps you comfortable from the first pedal stroke to the last. Designed for riders who cruise in all conditions and demand the very best from their gear.",image,1:1,gravel,img_jersey:Image|jersey:Noun
ad_02420,2024-11,123.49,337.44,32086,171,2,the wardrobe you need 15 to train,Our 16 wardrobe lets you train better.,video,9:16,gravel,vid_wardrobe:Video|all day comfort:Phrase
ad_02421,2024-11,302.39,456.82,20593,102,1,sprint further in our gloves,"Built for the long haul. Our premium gloves combines technical fabrics with a refined fit so you can sprint harder and go further, no matter what the forecast brings this season.",video,4:5,urban,vid_gloves:Video|gloves:Noun|new arrivals:Phrase
ad_02422,2024-11,160.81,1806.14,31455,292,7,push further 5 in our cap,Our cap lets you 10 push better.,image,4:5,commute,img_cap:Image|push:Verb|new arrivals:Phrase
ad_02423,2024-11,360.27,623.9,11409,45,0,new shell collection,"Lightweight and breathable, this shell keeps you comfortable from the first pedal stroke to the last. Designed for riders who conquer in all conditions 18 and demand the very best from their gear.",video,4:5,urban,vid_shell:Video|shell:Noun
ad_02424,2024-11,348.77,656.6,9774,59,1,new shorts collection,Built to climb. 10 Premium shorts. 🚴,video,1:1,accessories,vid_shorts:Video
ad_02425,2024-11,32.63,55.94,12934,44,0,new 12 tights collection,cruise further in our new tights.,video,4:5,sale,vid_tights:Video|tights:Noun|cruise:Verb|built to last:Phrase
ad_02426,2024-11,145.95,232.2,21819,58,0,explore further in our jacket,Our jacket lets you 24 explore better.,image,9:16,adventure,img_jacket:Image|lightweight layers:Phrase
ad_02427,2024-11,72.88,102.91,7835,46,1,premium socks built to push,Built to push. Premium socks.,image,9:16,accessories,img_socks:Image|push:Verb
ad_02428,2024-11,126.44,358.79,17112,90,1,kit 16 for every descend,descend further 7 in our new kit.,video,1:1,road,vid_kit:Video|kit:Noun
ad_02429,2024-11,213.0,1041.07,35883,202,3,premium shorts 9 built to cruise,cruise further in our new shorts. ❄️,image,4:5,mountain,img_shorts:Image|shorts:Noun|your spring wardrobe:Phrase
ad_02430,2024-11,165.11,362.77,7696,45,1,kit for every pedal,"Lightweight and breathable, this kit keeps you comfortable from the first pedal stroke to the last. Designed 23 for riders who pedal in all conditions and demand the very best from their gear.",image,9:16,urban,img_kit:Image|kit:Noun|your spring wardrobe:Phrase
ad_02431,2024-11,140.13,91.99,21002,53,0,premium 4 shell built to gear,"Built for the long haul. Our premium shell combines technical fabrics with a refined fit so you can gear harder and go further, no matter what the forecast brings this season.",video,1:1,adventure,vid_shell:Video|shell:Noun
ad_02432,2024-11,77.03,172.26,23969,99,1,premium wardrobe built to sprint,Ride ready. Try our wardrobe today.,image,4:5,mountain,img_wardrobe:Image|wardrobe:Noun|sprint:Verb
ad_02433,2024-11,152.82,258.87,28269,178,2,armwarmers for every climb,climb further in our new armwarmers.,video,9:16,commute,vid_armwarmers:Video|armwarmers:Noun|climb:Verb|ride in comfort:Phrase
ad_02434,2024-11,117.11,482.91,13259,90,1,10 cruise further in our kit,Our kit lets you cruise better.,image,1:1,casual,img_kit:Image|kit:Noun
ad_02435,2024-11,752.13,6169.78,13616,129,3,premium 3 jersey built to climb,Built to climb. Premium jersey. ⛰️,image,4:5,commute,img_jersey:Image|jersey:Noun
ad_02436,2024-11,154.23,410.09,13826,74,1,premium bibs built to race,race further in our new bibs.,image,1:1,mountain,img_bibs:Image|bibs:Noun|new arrivals:Phrase
ad_02437,2024-11,228.88,640.07,18921,134,2,new wardrobe collection,Built to pedal. Premium wardrobe.,image,4:5,casual,img_wardrobe:Image|wardrobe:Noun|pedal:Verb
ad_02438,2024-11,396.27,885.95,10413,53,1,premium shell built to gear,Ride ready. Try our shell today.,image,9:16,casual,img_shell:Image|shell:Noun|gear:Verb
ad_02439,2024-11,243.22,646.42,8156,46,1,4 cruise further in our socks,cruise further in our new socks.,video,4:5,accessories,vid_socks:Video|socks:Noun|cruise:Verb|your spring wardrobe:Phrase
ad_02440,2024-11,73.76,78.95,7512,33,0,the socks you need to shred,"Engineered for performance on every terrain. Our socks is designed to help you shred with total confidence, whether you are on a mountain pass or a city commute through changing weather.",video,9:16,commute,vid_socks:Video|socks:Noun
ad_02441,2024-11,54.52,85.49,24242,111,1,new jacket collection,"Engineered for performance on every terrain. Our jacket is designed to help you pedal with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,1:1,mountain,img_jacket:Image|ride in comfort:Phrase
ad_02442,2024-11,158.65,465.94,35495,165,2,bibs for every train,train further in our new bibs.,image,4:5,mountain,img_bibs:Image|bibs:Noun
ad_02443,2024-11,176.97,678.05,15274,113,2,explore further in our baselayer,explore 18 further in our new baselayer.,image,1:1,commute,img_baselayer:Image|baselayer:Noun|explore:Verb
ad_02444,2024-11,132.18,55.3,8223,22,0,shorts for every train,"Built for the long haul. Our premium shorts combines technical fabrics with a refined fit so you can train harder and go further, no matter what the forecast brings this season.",video,9:16,adventure,vid_shorts:Video|shorts:Noun|lightweight layers:Phrase
ad_02445,2024-11,134.37,257.64,39537,168,2,premium tights built to ride,Built to ride. Premium tights.,image,4:5,sale,img_tights:Image|tights:Noun
ad_02446,2024-11,59.48,53.3,10504,28,0,premium cap built to shred,Ride ready. Try our cap today.,video,4:5,adventure,vid_cap:Video|cap:Noun
ad_02447,2024-11,70.19,143.87,8569,58,1,tights for every conquer,Our tights lets you conquer better.,image,1:1,road,img_tights:Image|cold weather essentials:Phrase
ad_02448,2024-11,176.92,536.31,34620,219,4,premium jacket built to cruise,Our jacket lets you cruise better. 🔥,image,1:1,urban,img_jacket:Image|jacket:Noun|your spring wardrobe:Phrase
ad_02449,2024-11,136.11,134.12,7532,20,0,cruise further in our jersey,Built to cruise. Premium jersey.,video,4:5,adventure,vid_jersey:Video|jersey:Noun|cruise:Verb
ad_02450,2024-11,147.99,254.41,19098,129,2,vest for every push,Ride ready. Try our vest today.,video,1:1,commute,vid_vest:Video|vest:Noun|push:Verb
ad_02451,2024-11,146.3,155.49,22444,80,0,new baselayer collection,Ride ready. 26 Try our baselayer today.,video,1:1,adventure,vid_baselayer:Video|baselayer:Noun|trail tested:Phrase
ad_02452,2024-11,67.49,300.37,13542,110,2,6 train further in our jacket,Built to train. Premium jacket.,image,1:1,urban,img_jacket:Image|all day comfort:Phrase
ad_02453,2024-11,169.74,246.91,26469,104,1,new jacket collection,"Engineered for performance on every terrain. Our jacket is designed to help you conquer with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,1:1,accessories,img_jacket:Image|jacket:Noun|conquer:Verb
ad_02454,2024-11,281.56,478.51,35781,217,3,new cap collection,"Lightweight and breathable, this cap keeps you comfortable from the first pedal stroke to the last. Designed for riders who sprint in all conditions and demand the very best from their gear.",image,9:16,commute,img_cap:Image|cap:Noun
ad_02455,2024-11,116.44,259.52,22770,169,3,new bibs collection,"Engineered for performance on every terrain. Our bibs is designed to help you gear with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,1:1,commute,img_bibs:Image|bibs:Noun|gear:Verb|built to last:Phrase
ad_02456,2024-11,134.03,575.54,15298,111,2,new wardrobe collection,gear 4 further in our new wardrobe. ⛰️,image,9:16,commute,img_wardrobe:Image|wardrobe:Noun
ad_02457,2024-11,161.35,205.31,15741,56,0,the gloves you need to race,Our gloves lets you race better.,video,4:5,sale,vid_gloves:Video|race:Verb|gravel ready:Phrase
ad_02458,2024-11,413.14,1367.44,16011,100,2,the jersey you need to climb,Built to climb. Premium jersey.,image,4:5,road,img_jersey:Image|climb:Verb|gear up for summer:Phrase
ad_02459,2024-11,91.58,433.01,14845,100,1,the baselayer you need to sprint,Built to 11 sprint. Premium baselayer.,image,4:5,road,img_baselayer:Image|baselayer:Noun
ad_02460,2024-11,253.54,501.46,11901,64,1,new vest collection,Built to layer. Premium vest. ☀️,image,9:16,gravel,img_vest:Image
ad_02461,2024-11,156.26,748.97,14651,96,1,the armwarmers you need to ride,Built to ride. Premium armwarmers. 🏔️,image,4:5,urban,img_armwarmers:Image|ride:Verb|your spring wardrobe:Phrase
ad_02462,2024-11,36.07,57.32,32629,158,2,wardrobe for every climb,"Built for the long haul. Our premium wardrobe combines technical fabrics 13 with a refined fit so you can climb harder and go further, no matter what the forecast brings this season.",image,9:16,accessories,img_wardrobe:Image|climb:Verb
ad_02463,2024-11,182.4,178.12,19226,100,1,layer further in our shorts,Our shorts lets you layer better.,video,1:1,gravel,vid_shorts:Video|shorts:Noun
ad_02464,2024-11,205.82,471.14,14441,95,1,15 new baselayer collection,"Lightweight and breathable, this baselayer keeps you comfortable from the first pedal stroke to the last. Designed for riders who climb in all conditions and demand the very best from their gear. ☀️",image,1:1,road,img_baselayer:Image|baselayer:Noun|climb:Verb|gear up for summer:Phrase
ad_02465,2024-11,179.99,398.95,18814,90,1,jacket for every ride,Our jacket lets you ride better.,video,4:5,adult,vid_jacket:Video|jacket:Noun|lightweight layers:Phrase
ad_02466,2024-11,187.71,168.81,12184,37,0,premium jacket built to cruise,Built to cruise. Premium jacket.,image,9:16,adventure,img_jacket:Image|cruise:Verb|gravel ready:Phrase
ad_02467,2024-11,174.41,209.64,16980,64,0,premium jersey built to train,Our jersey lets you train better.,image,9:16,sale,img_jersey:Image|train:Verb
ad_02468,2024-11,258.23,343.38,8667,25,0,the cap you need to layer,layer further in our new cap. ❄️,image,1:1,adventure,img_cap:Image|cap:Noun|layer:Verb
ad_02469,2024-11,126.8,464.94,5251,34,0,wardrobe for every pedal,Built 6 to pedal. Premium wardrobe. ☀️,image,1:1,road,img_wardrobe:Image|wardrobe:Noun|pedal:Verb
ad_02470,2024-11,124.96,357.52,11552,80,1,premium bibs built to gear,"Engineered for performance on every terrain. Our bibs is designed to help you gear with total confidence, whether you are on a mountain pass or a city commute through changing weather. 💪",image,1:1,commute,img_bibs:Image|bibs:Noun|gear:Verb|new arrivals:Phrase
ad_02471,2024-11,353.58,424.17,12679,69,1,wardrobe for every descend,Our wardrobe lets you descend better.,video,1:1,road,vid_wardrobe:Video|descend:Verb|lightweight layers:Phrase
ad_02472,2024-11,195.55,435.51,37347,210,3,17 new jersey collection,Ride ready. Try our 2 jersey today.,video,1:1,gravel,vid_jersey:Video|jersey:Noun|push:Verb|ride in comfort:Phrase
