ad_id,date,spend,revenue,impressions,clicks,purchases,headline,body,media_type,aspect_ratio,category,labels
ad_02165,2024-05,203.19,700.04,27763,267,6,jacket for every conquer,"Engineered for performance on every terrain. Our jacket is designed to help you conquer with total confidence, whether you are on a mountain pass or a city commute through changing weather. ❄️",image,1:1,road,img_jacket:Image|jacket:Noun|new arrivals:Phrase
ad_02166,2024-05,169.52,774.38,12586,105,2,new shell collection,train further in our new shell.,video,4:5,commute,vid_shell:Video|shell:Noun|train:Verb|gear up for summer:Phrase
ad_02167,2024-05,182.6,496.53,17274,188,4,new jacket collection,Our jacket lets you ride better.,image,1:1,mountain,img_jacket:Image|ride:Verb|adventure awaits:Phrase
ad_02168,2024-05,170.86,287.22,14078,76,1,the gloves you need to push,Our gloves lets you push better.,video,1:1,sale,vid_gloves:Video|gloves:Noun|push:Verb
ad_02169,2024-05,166.96,1897.71,17280,276,12,race 11 further in our vest,8 Built to race. Premium vest. ❄️,video,4:5,adventure,vid_vest:Video|your spring wardrobe:Phrase
ad_02170,2024-05,238.93,719.14,32979,338,7,descend further in our socks,descend further 27 in our new socks.,image,1:1,gravel,img_socks:Image|socks:Noun|ride in comfort:Phrase
ad_02171,2024-05,155.83,416.3,37222,430,7,new shorts collection,"Lightweight and breathable, this shorts keeps you comfortable from the first pedal stroke to the last. Designed for riders who explore in all conditions and demand the very best from their gear.",image,9:16,mountain,img_shorts:Image
ad_02172,2024-05,148.56,542.91,20733,287,7,climb further in our baselayer,Built to climb. Premium baselayer. 🌧️,image,1:1,mountain,img_baselayer:Image|baselayer:Noun|climb:Verb|gravel ready:Phrase
ad_02173,2024-05,886.55,2035.8,14691,81,1,premium socks 5 built to push,Built to 27 push. Premium socks. 🚴,image,4:5,commute,img_socks:Image|push:Verb
ad_02174,2024-05,62.07,431.48,18722,257,8,tights for every ride,"Engineered for performance on every terrain. Our tights is designed to help you ride with total confidence, whether you are on a mountain pass or a city commute through changing weather.",video,1:1,adventure,vid_tights:Video|tights:Noun|ride:Verb
ad_02175,2024-05,426.46,567.57,19271,144,2,explore further 4 in our cap,explore further in our new cap.,image,1:1,gravel,img_cap:Image|cap:Noun|explore:Verb|ride in comfort:Phrase
ad_02176,2024-05,159.97,589.57,12009,76,1,new wardrobe collection,Ride ready. Try our wardrobe today.,video,4:5,sale,vid_wardrobe:Video|wardrobe:Noun|train:Verb|lightweight layers:Phrase
ad_02177,2024-05,86.22,481.22,18572,265,6,the socks you need to layer,"Built for the long haul. Our premium socks combines technical fabrics with a refined fit so you can layer harder and go further, no matter what the forecast brings this season. ☀️",image,4:5,mountain,img_socks:Image|layer:Verb
ad_02178,2024-05,30.22,40.01,6020,25,0,2 jacket for every gear,Our 19 jacket lets you gear better.,image,4:5,sale,img_jacket:Image|jacket:Noun
ad_02179,2024-05,93.3,340.92,16838,147,2,the 29 wardrobe you need to ride,Ride ready. Try 2 our wardrobe today.,video,9:16,road,vid_wardrobe:Video|wardrobe:Noun
ad_02180,2024-05,71.17,123.81,25847,205,3,premium armwarmers built to gear,gear further in our new armwarmers.,image,1:1,road,img_armwarmers:Image|gear:Verb
ad_02181,2024-05,540.77,6238.88,11713,175,5,the baselayer 21 you need to layer,"Built for the long haul. Our premium baselayer combines technical fabrics with a refined fit so you can 5 layer harder and go further, no matter what the forecast brings this season.",video,4:5,gravel,vid_baselayer:Video|baselayer:Noun|your spring wardrobe:Phrase
ad_02182,2024-05,292.67,2887.75,10441,149,5,descend further in our bibs,"Lightweight and breathable, this bibs keeps you comfortable from the first pedal stroke to the last. Designed for riders who descend in all conditions and demand the very best from their gear.",video,4:5,road,vid_bibs:Video|bibs:Noun|new arrivals:Phrase
ad_02183,2024-05,38.36,98.88,19097,248,6,tights for every push,Our tights lets you push better.,image,1:1,adventure,img_tights:Image|tights:Noun|push:Verb|new arrivals:Phrase
ad_02184,2024-05,229.64,1398.55,14953,158,3,premium shorts built to descend,Built to descend. Premium shorts.,video,4:5,gravel,vid_shorts:Video|shorts:Noun|descend:Verb
ad_02185,2024-05,165.58,245.88,37911,172,2,premium gloves built to shred,Ride ready. Try our gloves today.,video,9:16,sale,vid_gloves:Video
ad_02186,2024-05,277.63,287.59,16598,67,1,premium armwarmers built 6 to conquer,"Lightweight and breathable, this armwarmers keeps you comfortable from the first pedal stroke to the last. Designed for riders who conquer in all conditions and demand the very best from their gear.",image,1:1,sale,img_armwarmers:Image|conquer:Verb
ad_02187,2024-05,80.27,243.01,19831,229,5,the jacket you need to descend,"Engineered for performance on every terrain. Our jacket is designed to help you descend with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,1:1,accessories,img_jacket:Image|jacket:Noun|descend:Verb|trail tested:Phrase
ad_02188,2024-05,91.36,116.77,16473,76,1,the bibs you need to pedal,pedal further in our new bibs.,image,4:5,sale,img_bibs:Image|bibs:Noun|pedal:Verb
ad_02189,2024-05,107.66,275.43,12566,121,2,ride further in our jacket,"Lightweight and breathable, this jacket keeps you comfortable from the first pedal stroke to the last. Designed for riders who ride in all conditions and demand the very best from their gear.",image,9:16,mountain,img_jacket:Image|ride:Verb|your spring wardrobe:Phrase
ad_02190,2024-05,434.02,678.1,11081,64,1,gear 14 further in our wardrobe,Built to gear. Premium wardrobe.,image,1:1,accessories,img_wardrobe:Image|wardrobe:Noun
ad_02191,2024-05,466.66,1317.99,14713,146,3,new shorts collection,Ride ready. Try our shorts today.,image,1:1,adventure,img_shorts:Image|ride in comfort:Phrase
ad_02192,2024-05,152.65,393.04,9357,74,1,new bibs collection,"Engineered for performance on every terrain. Our bibs is designed to help you conquer with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,1:1,road,img_bibs:Image|conquer:Verb|gear up for summer:Phrase
ad_02193,2024-05,145.53,394.61,9860,56,1,the armwarmers you need to cruise,Our armwarmers lets you cruise better.,video,1:1,commute,vid_armwarmers:Video|cruise:Verb
ad_02194,2024-05,76.41,337.45,19580,177,4,baselayer for every gear,Ride 4 ready. Try our baselayer today. 🔥,image,1:1,accessories,img_baselayer:Image|baselayer:Noun|all day comfort:Phrase
ad_02195,2024-05,93.49,239.89,13951,80,1,race further 29 in our jacket,"Built for the long haul. Our premium jacket combines technical fabrics with a refined fit so you can race harder and go further, no matter what the forecast brings this season. ❄️",image,1:1,urban,img_jacket:Image|jacket:Noun
ad_02196,2024-05,135.38,551.78,29557,261,6,the tights you need to pedal,Our tights 23 lets you pedal better.,image,4:5,accessories,img_tights:Image|tights:Noun
ad_02197,2024-05,162.05,1173.15,30990,487,15,cap for every cruise,"Lightweight and breathable, 9 this cap keeps you comfortable from the first pedal stroke to the last. Designed for riders who cruise in all conditions and demand the very best from their gear. ⛰️",image,1:1,adventure,img_cap:Image|cap:Noun|ride in comfort:Phrase
ad_02198,2024-05,253.7,1397.28,22412,263,6,race further in our shorts,Our shorts lets you race better.,video,1:1,gravel,vid_shorts:Video|lightweight layers:Phrase
ad_02199,2024-05,232.39,1070.86,8163,126,4,the jacket you need to race,Built to race. Premium jacket.,video,9:16,adventure,vid_jacket:Video|jacket:Noun|race:Verb|trail tested:Phrase
ad_02200,2024-05,299.49,283.25,9943,49,0,17 pedal further in our shell,Ride ready. Try our shell today.,image,9:16,commute,img_shell:Image|shell:Noun|new arrivals:Phrase
ad_02201,2024-05,197.58,518.23,41126,428,9,new cap collection,Ride ready. Try our cap today.,video,9:16,mountain,vid_cap:Video|climb:Verb
ad_02202,2024-05,250.05,858.16,10251,89,2,the bibs you need to conquer,Our bibs lets you conquer better.,video,1:1,gravel,vid_bibs:Video|conquer:Verb
ad_02203,2024-05,285.46,429.31,10209,44,0,push further in our jersey,"Lightweight and breathable, this jersey keeps you comfortable from the first pedal stroke 25 to the last. Designed for riders who push in all conditions and demand the very best from their gear.",image,1:1,sale,img_jersey:Image|push:Verb
ad_02204,2024-05,366.62,2911.76,11365,137,4,jersey for every race,"Lightweight and breathable, this jersey keeps you comfortable from the first pedal stroke to the last. Designed for riders who race in all conditions and demand the very best from their gear.",video,4:5,road,vid_jersey:Video|race:Verb|lightweight layers:Phrase
ad_02205,2024-05,67.09,203.74,13231,141,3,new jacket collection,Built to push. Premium jacket. 🚴,image,1:1,mountain,img_jacket:Image|jacket:Noun
ad_02206,2024-05,324.99,1318.02,39158,343,5,jersey for every conquer,16 Ride ready. Try our jersey today.,image,4:5,accessories,img_jersey:Image|jersey:Noun|conquer:Verb
ad_02207,2024-05,55.61,177.48,20440,106,1,socks 25 for every gear,"Built for the long haul. Our premium socks combines technical fabrics with a refined fit so you can gear harder and go further, no matter what the forecast brings this season. ⛰️",video,4:5,sale,vid_socks:Video|gear:Verb
ad_02208,2024-05,252.25,536.27,10978,90,1,the cap you need to cruise,Our cap lets you cruise better.,image,1:1,accessories,img_cap:Image|cap:Noun|cruise:Verb|your spring wardrobe:Phrase
ad_02209,2024-05,259.7,491.33,8011,56,1,cruise further in our tights,"Engineered for performance on every terrain. Our tights is designed to help you cruise with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,1:1,casual,img_tights:Image|cruise:Verb
ad_02210,2024-05,202.5,490.34,17548,129,2,19 baselayer for every climb,28 Built to climb. Premium baselayer.,image,4:5,casual,img_baselayer:Image|baselayer:Noun
ad_02211,2024-05,288.55,596.72,25682,212,4,premium vest built to push,Our vest lets you push better.,image,9:16,mountain,img_vest:Image|vest:Noun
ad_02212,2024-05,130.35,360.4,4428,32,1,climb further in our jacket,Ride ready. Try our jacket today.,image,4:5,adult,img_jacket:Image|jacket:Noun|lightweight layers:Phrase
ad_02213,2024-05,188.51,468.08,6524,66,1,baselayer for every push,Ride ready. Try our baselayer today. 🔥,image,1:1,mountain,img_baselayer:Image
ad_02214,2024-05,78.98,300.17,11985,126,3,sprint further in our wardrobe,sprint further in our new wardrobe.,image,4:5,adventure,img_wardrobe:Image|wardrobe:Noun
ad_02215,2024-05,498.81,1371.03,13008,79,1,the wardrobe you need to ride,Built to ride. Premium wardrobe.,video,1:1,commute,vid_wardrobe:Video|wardrobe:Noun
ad_02216,2024-05,154.16,339.99,15514,107,1,kit for 15 every ride,Our kit lets you ride better.,image,4:5,commute,img_kit:Image|kit:Noun|ride:Verb|race day ready:Phrase
ad_02217,2024-05,108.97,355.35,18288,174,4,wardrobe for every train,Our wardrobe lets you train better.,image,4:5,mountain,img_wardrobe:Image|train:Verb|lightweight layers:Phrase
ad_02218,2024-05,327.14,1426.21,11781,140,4,train further in our jacket,train further in our new jacket.,image,4:5,road,img_jacket:Image|jacket:Noun|train:Verb|race day ready:Phrase
ad_02219,2024-05,275.41,794.36,14495,97,1,the tights you need to shred,Built to shred. Premium tights. ❄️,image,4:5,adult,img_tights:Image
ad_02220,2024-05,80.42,172.59,18519,188,4,shell for every push,Built to push. Premium shell.,image,9:16,adventure,img_shell:Image|shell:Noun
ad_02221,2024-05,70.76,260.7,30340,278,7,new socks collection,explore further in our new socks.,image,4:5,mountain,img_socks:Image|socks:Noun|your spring wardrobe:Phrase
ad_02222,2024-05,282.35,544.91,26229,173,3,premium gloves built 16 to train,"Built for the long haul. Our premium gloves combines technical fabrics with a refined fit so you can train harder and go further, no matter what the forecast brings this season.",image,1:1,accessories,img_gloves:Image
ad_02223,2024-05,108.3,265.47,36183,258,4,explore further 17 in our kit,Our kit lets you explore better.,video,1:1,commute,vid_kit:Video|kit:Noun|adventure awaits:Phrase
ad_02224,2024-05,79.63,329.72,21609,177,3,new wardrobe collection,"Lightweight and 7 breathable, this wardrobe keeps you comfortable from the first pedal stroke to the last. Designed for riders who push in all conditions and demand the very best from their gear.",image,9:16,road,img_wardrobe:Image|wardrobe:Noun
ad_02225,2024-05,233.21,269.24,15947,69,1,the vest you need to explore,Our vest lets you explore better. ❄️,image,1:1,sale,img_vest:Image|vest:Noun|explore:Verb
ad_02226,2024-05,66.53,348.56,18688,275,7,15 new shell collection,Our shell lets you 7 pedal better.,image,4:5,adventure,img_shell:Image|shell:Noun|pedal:Verb|adventure awaits:Phrase
ad_02227,2024-05,111.66,372.48,27798,205,3,race 23 further in our baselayer,"Engineered for performance on every terrain. Our baselayer is designed to help 15 you race with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,4:5,casual,img_baselayer:Image|baselayer:Noun|race:Verb
ad_02228,2024-05,114.36,226.99,26184,183,3,layer 11 further in our socks,Built to layer. Premium socks.,video,1:1,accessories,vid_socks:Video|socks:Noun|layer:Verb
ad_02229,2024-05,43.87,147.2,6949,60,1,jacket for every sprint,Ride ready. Try our jacket today.,video,1:1,adult,vid_jacket:Video|jacket:Noun|sprint:Verb
ad_02230,2024-05,189.69,575.82,11730,110,2,premium 12 wardrobe built to train,3 Ride ready. Try our wardrobe today.,image,4:5,accessories,img_wardrobe:Image|cold weather essentials:Phrase
ad_02231,2024-05,111.72,142.94,20673,93,1,wardrobe for every push,push further in our new wardrobe.,image,1:1,sale,img_wardrobe:Image|wardrobe:Noun|built to last:Phrase
ad_02232,2024-05,171.75,684.82,33378,363,8,tights for every layer,Our tights lets you layer better.,image,4:5,adventure,img_tights:Image|tights:Noun|layer:Verb
ad_02233,2024-05,120.4,648.71,36679,531,15,the jersey you need to sprint,"Engineered for performance on every terrain. Our jersey is designed to help you sprint with total confidence, whether you are on a mountain pass or a city commute through changing weather.",video,9:16,accessories,vid_jersey:Video|jersey:Noun|cold weather essentials:Phrase
ad_02234,2024-05,174.56,285.98,25655,201,3,17 the bibs you need to climb,"Engineered for performance on every terrain. Our bibs is designed to help you climb with total confidence, whether you are on a mountain pass or a city commute through changing weather. 🚴",image,9:16,commute,img_bibs:Image|bibs:Noun|climb:Verb|gravel ready:Phrase
ad_02235,2024-05,74.91,850.0,36623,579,19,socks for every cruise,Ride ready. 14 Try our socks today.,video,4:5,road,vid_socks:Video|race day ready:Phrase
ad_02236,2024-05,65.88,131.85,18187,130,2,new tights collection,Built to conquer. Premium tights.,image,1:1,urban,img_tights:Image|tights:Noun
ad_02237,2024-05,99.28,506.1,6548,61,1,conquer further in our socks,Our socks lets you conquer better.,video,4:5,road,vid_socks:Video|socks:Noun|conquer:Verb
ad_02238,2024-05,172.54,827.08,19064,187,4,premium shell built to pedal,"Built for the long haul. Our premium shell combines technical fabrics with a refined fit so you can pedal harder and go further, no matter what the forecast brings this season.",image,4:5,mountain,img_shell:Image|shell:Noun|pedal:Verb
ad_02239,2024-05,71.44,282.42,11508,122,3,new wardrobe collection,ride further in our new wardrobe.,video,1:1,accessories,vid_wardrobe:Video|wardrobe:Noun|ride:Verb|ride in comfort:Phrase
ad_02240,2024-05,278.91,523.27,72848,533,7,the jacket you need to layer,"Lightweight and breathable, this jacket keeps you comfortable from the first pedal stroke to the last. Designed for riders who layer in all conditions and demand the very best from their gear.",image,9:16,adult,img_jacket:Image|jacket:Noun|layer:Verb
ad_02241,2024-05,113.05,162.44,27218,103,1,20 the wardrobe you need to cruise,cruise further in our new wardrobe. ❄️,image,4:5,sale,img_wardrobe:Image|wardrobe:Noun
ad_02242,2024-05,236.47,837.21,10307,89,1,new shell collection,descend further in our new shell.,video,9:16,road,vid_shell:Video|shell:Noun
ad_02243,2024-05,128.99,892.0,10004,124,4,new bibs collection,Built to conquer. Premium bibs.,video,4:5,adventure,vid_bibs:Video|bibs:Noun|conquer:Verb
ad_02244,2024-05,157.46,269.97,14013,95,1,5 shell for every push,Our shell lets 12 you push better.,image,9:16,road,img_shell:Image|push:Verb|all day comfort:Phrase
ad_02245,2024-05,68.71,158.1,7884,64,1,cap for every train,27 train further in our new cap.,image,1:1,gravel,img_cap:Image|cap:Noun|train:Verb
ad_02246,2024-05,82.3,157.69,22803,140,2,new 23 jersey collection,"Built for the long haul. Our premium jersey combines technical fabrics with a refined fit so you can layer harder and go further, no matter what the forecast brings this season.",video,9:16,commute,vid_jersey:Video|jersey:Noun|layer:Verb
ad_02247,2024-05,158.67,162.7,15071,66,1,the vest 2 you need to shred,Built to shred. Premium vest.,image,1:1,commute,img_vest:Image|vest:Noun|shred:Verb
ad_02248,2024-05,247.07,1817.4,13946,215,7,the jacket you need to descend,Our 14 jacket lets you descend better.,video,1:1,accessories,vid_jacket:Video|jacket:Noun|descend:Verb|race day ready:Phrase
ad_02249,2024-05,222.54,364.5,15293,96,1,the cap you need to climb,climb further in our new cap.,image,1:1,adult,img_cap:Image|cap:Noun|climb:Verb
ad_02250,2024-05,144.36,1122.46,32269,444,11,cruise further in our cap,Ride 8 ready. Try our cap today.,video,4:5,accessories,vid_cap:Video|cap:Noun|cruise:Verb
ad_02251,2024-05,195.71,508.92,12614,133,3,new socks collection,Built to cruise. Premium socks.,image,9:16,gravel,img_socks:Image|socks:Noun|race day ready:Phrase
ad_02252,2024-05,119.49,276.22,19146,146,2,27 new shell collection,sprint further in our new shell. ⛰️,image,4:5,road,img_shell:Image|shell:Noun
ad_02253,2024-05,96.33,337.08,30289,215,4,26 new jacket collection,"Built for the long haul. Our premium jacket combines technical fabrics with a refined fit so you can cruise harder and go further, no matter what the forecast 16 brings this season. ⛰️",image,1:1,accessories,img_jacket:Image|jacket:Noun
ad_02254,2024-05,354.87,2662.37,40736,534,13,premium 23 armwarmers built to gear,"Built for the long haul. Our premium armwarmers combines technical fabrics with a refined fit so you can gear 10 harder and go further, no matter what the forecast brings this season. 🔥",video,1:1,mountain,vid_armwarmers:Video|armwarmers:Noun
ad_02255,2024-05,132.61,449.77,9706,64,1,the bibs 9 you need to sprint,"Engineered for performance on every terrain. Our bibs is 24 designed to help you sprint with total confidence, whether you are on a mountain pass or a city commute through changing weather.",video,1:1,commute,vid_bibs:Video|bibs:Noun|sprint:Verb
ad_02256,2024-05,247.15,2603.6,14806,246,9,shorts for every explore,"Lightweight and breathable, this shorts keeps you comfortable from the first pedal stroke to the last. Designed for riders who explore in all conditions and demand the very best from their gear.",video,4:5,adventure,vid_shorts:Video|explore:Verb
ad_02257,2024-05,357.32,800.26,20652,160,3,layer further in our jacket,Ride ready. Try our jacket today. 🚴,image,1:1,urban,img_jacket:Image
ad_02258,2024-05,58.23,132.06,42607,261,4,new armwarmers collection,12 Ride ready. Try our armwarmers today. ☀️,image,1:1,casual,img_armwarmers:Image|shred:Verb
ad_02259,2024-05,125.84,95.57,30789,123,1,7 new gloves collection,Ride ready. Try our gloves today.,image,9:16,commute,img_gloves:Image|gloves:Noun
ad_02260,2024-05,521.34,3713.71,8698,85,2,shred further in our tights,"Engineered for performance on every terrain. Our tights is designed to help you shred with total confidence, whether you are on a mountain pass or a city commute through changing weather.",video,4:5,casual,vid_tights:Video|tights:Noun|shred:Verb|your spring wardrobe:Phrase
ad_02261,2024-05,136.91,372.86,8637,81,2,conquer further in our shell,conquer further in our new shell.,image,9:16,mountain,img_shell:Image|shell:Noun|all day comfort:Phrase
ad_02262,2024-05,117.88,274.43,30515,212,3,race further in our socks,Built 18 to race. Premium socks.,image,9:16,gravel,img_socks:Image
ad_02263,2024-05,220.75,426.69,6166,34,0,the jacket you need to train,Ride ready. Try our jacket today.,video,1:1,sale,vid_jacket:Video|train:Verb|gear up for summer:Phrase
ad_02264,2024-05,128.0,253.22,9322,74,1,premium cap built 27 to cruise,Built to cruise. 16 Premium cap.,image,1:1,gravel,img_cap:Image|cap:Noun|cruise:Verb
ad_02265,2024-05,68.81,155.31,46081,270,5,climb further in our shell,Ride ready. Try our shell today. 🌧️,video,9:16,sale,vid_shell:Video|shell:Noun|climb:Verb|cold weather essentials:Phrase
ad_02266,2024-05,173.45,561.03,18263,221,5,the bibs you need to sprint,sprint further 20 in our new bibs. 💪,image,9:16,road,img_bibs:Image|bibs:Noun|sprint:Verb|race day ready:Phrase
ad_02267,2024-05,124.98,468.19,9847,77,1,the jacket you need to push,Built to 7 push. Premium jacket.,image,4:5,commute,img_jacket:Image|jacket:Noun|ride in comfort:Phrase
ad_02268,2024-05,111.99,566.61,23567,178,3,the jacket you need to push,push further in our new jacket.,video,4:5,commute,vid_jacket:Video|jacket:Noun|push:Verb|all day comfort:Phrase
ad_02269,2024-05,254.87,591.55,12665,78,1,the gloves you need to conquer,Built to conquer. Premium gloves.,video,1:1,commute,vid_gloves:Video|gloves:Noun|conquer:Verb
ad_02270,2024-05,117.27,1427.26,25688,363,10,bibs for every race,"Lightweight and breathable, this bibs keeps you comfortable from the first pedal stroke to the last. Designed for riders who race in all conditions and demand the very best from their gear. 💪",video,4:5,mountain,vid_bibs:Video|race:Verb
ad_02271,2024-05,186.52,405.21,16815,85,1,the baselayer you need to climb,Ride ready. Try our baselayer today. 🌧️,image,4:5,commute,img_baselayer:Image|baselayer:Noun|climb:Verb
ad_02272,2024-05,313.21,630.79,9459,79,1,shred further in our cap,Our cap lets you 27 shred better.,image,9:16,urban,img_cap:Image|shred:Verb
ad_02273,2024-05,257.1,766.67,19809,192,4,premium vest built to gear,gear further in our new vest. 🏔️,video,9:16,road,vid_vest:Video|vest:Noun|gear:Verb
ad_02274,2024-05,74.86,135.26,18809,153,3,layer further in our jacket,Built to layer. Premium jacket.,image,9:16,adventure,img_jacket:Image|layer:Verb
ad_02275,2024-05,200.4,907.23,12310,103,2,gear further in our shell,Ride ready. Try our shell today.,video,4:5,commute,vid_shell:Video|shell:Noun
ad_02276,2024-05,310.19,778.83,7245,59,1,race further in our kit,Built to race. Premium kit.,image,1:1,road,img_kit:Image|kit:Noun
ad_02277,2024-05,322.65,2099.33,10885,156,4,shell for every pedal,"Lightweight and breathable, this shell keeps you comfortable from the first pedal stroke to the last. Designed for 7 riders who pedal in all conditions and demand the very best from their gear.",video,1:1,gravel,vid_shell:Video|shell:Noun
ad_02278,2024-05,62.65,445.18,14138,190,5,vest for every gear,Built to gear. Premium vest.,video,4:5,gravel,vid_vest:Video|vest:Noun|gear:Verb|new arrivals:Phrase
ad_02279,2024-05,184.89,1297.83,16769,212,6,premium socks built to pedal,"Engineered for performance on every terrain. Our socks is designed to help you pedal with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,4:5,mountain,img_socks:Image|socks:Noun|pedal:Verb|adventure awaits:Phrase
ad_02280,2024-05,468.35,2157.93,7290,85,1,the jacket you need to train,train further in our new jacket. 💪,video,4:5,casual,vid_jacket:Video|jacket:Noun|train:Verb
ad_02281,2024-05,82.24,327.03,20953,175,4,jersey for every descend,Our jersey lets you descend better.,image,4:5,mountain,img_jersey:Image|jersey:Noun
ad_02282,2024-05,2856.9,8171.9,19283,178,4,the shell you need to sprint,sprint further in our new shell.,video,9:16,road,vid_shell:Video
ad_02283,2024-05,346.82,730.04,10091,60,1,26 shell for every descend,Ride ready. Try our 18 shell today.,video,1:1,sale,vid_shell:Video|shell:Noun
ad_02284,2024-05,338.39,1989.3,13419,145,4,climb further in our socks,Our socks lets you climb better.,video,4:5,adult,vid_socks:Video|climb:Verb|cold weather essentials:Phrase
ad_02285,2024-05,260.08,1103.71,31582,333,7,10 premium bibs built to explore,Built to explore. Premium bibs.,video,4:5,road,vid_bibs:Video|bibs:Noun|explore:Verb|all day comfort:Phrase
ad_02286,2024-05,106.14,356.93,10883,118,2,29 the kit you need to pedal,Our kit lets you pedal better.,video,1:1,mountain,vid_kit:Video|kit:Noun
ad_02287,2024-05,162.54,604.63,25438,287,8,jacket for every race,Ride ready. Try our jacket today.,video,1:1,mountain,vid_jacket:Video|jacket:Noun|race:Verb
ad_02288,2024-05,300.01,558.53,20718,136,2,the vest you need 14 to push,Ride ready. Try our vest today.,image,4:5,casual,img_vest:Image|vest:Noun|push:Verb|ride in comfort:Phrase
ad_02289,2024-05,103.97,628.49,9438,101,2,the kit you need to layer,Our kit lets you layer better.,video,4:5,casual,vid_kit:Video|kit:Noun
ad_02290,2024-05,73.46,172.98,17784,138,2,the kit you need to descend,4 Ride ready. Try our kit today.,image,1:1,casual,img_kit:Image|kit:Noun|descend:Verb
ad_02291,2024-05,357.74,2389.1,22358,238,5,new shell collection,"Lightweight and breathable, this shell keeps you comfortable from the first pedal stroke to the last. Designed for riders who sprint in all conditions and demand the 9 very best from their gear. 💪",image,4:5,mountain,img_shell:Image|shell:Noun|sprint:Verb
ad_02292,2024-05,62.34,275.41,27297,273,6,the armwarmers you need to push,push further in our new armwarmers.,video,4:5,casual,vid_armwarmers:Video|armwarmers:Noun
ad_02293,2024-05,168.38,636.08,16918,191,4,the gloves you need to pedal,pedal further in our new gloves.,video,1:1,road,vid_gloves:Video|gloves:Noun
ad_02294,2024-05,463.23,1533.15,22815,239,5,the tights you need to descend,Our tights lets 22 you descend better.,image,1:1,mountain,img_tights:Image|tights:Noun
ad_02295,2024-05,206.25,275.76,20512,147,2,5 premium shell built to push,push further in our new shell.,image,1:1,accessories,img_shell:Image|shell:Noun
ad_02296,2024-05,261.24,1709.56,10807,191,6,the bibs 12 you need to train,Built to train. Premium bibs.,video,4:5,mountain,vid_bibs:Video|bibs:Noun|train:Verb|gravel ready:Phrase
ad_02297,2024-05,218.28,1011.13,13915,178,5,new cap collection,race further in our new cap.,video,9:16,adventure,vid_cap:Video
ad_02298,2024-05,310.96,233.17,28004,134,1,race further 22 in our shorts,Our shorts lets you race better.,image,9:16,adult,img_shorts:Image|shorts:Noun|race:Verb
ad_02299,2024-05,274.71,380.01,15815,69,1,the kit you need to gear,Ride ready. Try our kit today.,image,1:1,commute,img_kit:Image|kit:Noun|gear:Verb
ad_02300,2024-05,229.37,548.01,16335,137,2,the wardrobe you need to train,Built to train. Premium wardrobe.,video,9:16,urban,vid_wardrobe:Video|wardrobe:Noun|train:Verb
ad_02301,2024-05,283.0,2794.35,16518,195,6,the socks you need to explore,"Built 18 for the long haul. Our premium socks combines technical fabrics with a refined fit so you can explore harder and go further, no matter what the forecast brings this season.",video,4:5,gravel,vid_socks:Video|socks:Noun|explore:Verb
ad_02302,2024-05,240.88,1231.57,27550,239,5,baselayer for every climb,climb further in our new baselayer.,video,4:5,urban,vid_baselayer:Video|baselayer:Noun|climb:Verb
ad_02303,2024-05,144.98,806.21,8964,159,4,27 baselayer for every sprint,Ride ready. Try our baselayer today.,video,4:5,adventure,vid_baselayer:Video|sprint:Verb
ad_02304,2024-05,139.54,276.73,21026,146,2,new bibs collection,Ride 14 ready. Try our bibs today.,image,9:16,road,img_bibs:Image|pedal:Verb
ad_02305,2024-05,220.04,614.84,15570,142,2,socks for every sprint,Ride ready. Try our socks today.,video,1:1,casual,vid_socks:Video|sprint:Verb
ad_02306,2024-05,207.57,624.19,12201,131,3,conquer further in our gloves,"Engineered for performance on every terrain. Our gloves is designed to help you conquer with total confidence, whether you are on a mountain pass or a city commute through changing weather.",image,1:1,mountain,img_gloves:Image|conquer:Verb|built to last:Phrase
ad_02307,2024-05,127.45,262.09,23100,238,5,the baselayer you need to pedal,Ride ready. Try our baselayer today.,image,1:1,adventure,img_baselayer:Image|pedal:Verb
ad_02308,2024-05,142.56,1101.04,39884,425,11,5 premium jersey built to explore,"Built for the long haul. Our premium jersey combines technical 6 fabrics with a refined fit so you can explore harder and go further, no matter what the forecast brings this season.",video,1:1,road,vid_jersey:Video|jersey:Noun|explore:Verb|all day comfort:Phrase
ad_02309,2024-05,56.15,150.23,15685,126,2,premium bibs built to train,train further in our new bibs.,video,1:1,commute,vid_bibs:Video|bibs:Noun|train:Verb
ad_02310,2024-05,129.06,376.24,11330,63,1,the tights you need to train,"Lightweight and breathable, this tights keeps you comfortable from the first pedal stroke to the last. Designed for riders who train in all conditions and demand the very best from their gear.",image,4:5,sale,img_tights:Image|tights:Noun|all day comfort:Phrase
ad_02311,2024-05,166.24,650.12,17913,174,4,premium bibs built to pedal,pedal further in our new bibs.,image,4:5,road,img_bibs:Image|bibs:Noun|pedal:Verb|trail tested:Phrase
